Date,Close,pct_change
2001-10-02,178.66,0.44
2001-10-03,178.99,0.18
2001-10-04,182.49,1.96
2001-10-05,183.13,0.35
2001-10-08,182.09,-0.57
2001-10-09,180.87,-0.67
2001-10-10,185.36,2.48
2001-10-11,189.08,2.01
2001-10-12,187.95,-0.6
2001-10-15,185.02,-1.56
2001-10-16,187.02,1.08
2001-10-17,187.63,0.33
2001-10-18,185.06,-1.37
2001-10-19,185.28,0.12
2001-10-22,187.16,1.01
2001-10-23,189.56,1.28
2001-10-24,190.0,0.23
2001-10-25,189.84,-0.08
2001-10-26,191.77,1.02
2001-10-29,185.53,-3.25
2001-10-30,181.32,-2.27
2001-10-31,185.3,2.2
2001-11-02,186.39,0.59
2001-11-05,189.79,1.82
2001-11-06,190.95,0.61
2001-11-07,190.57,-0.2
2001-11-08,192.45,0.99
2001-11-09,191.86,-0.31
2001-11-12,188.98,-1.5
2001-11-13,195.96,3.69
2001-11-14,196.9,0.48
2001-11-15,197.28,0.19
2001-11-16,196.94,-0.17
2001-11-19,199.35,1.22
2001-11-20,196.75,-1.3
2001-11-21,197.17,0.21
2001-11-22,197.67,0.25
2001-11-23,197.83,0.08
2001-11-26,198.74,0.46
2001-11-27,196.19,-1.28
2001-11-28,193.49,-1.38
2001-11-29,193.43,-0.03
2001-11-30,193.48,0.03
2001-12-03,192.55,-0.48
2001-12-04,194.99,1.27
2001-12-05,198.99,2.05
2001-12-06,199.41,0.21
2001-12-07,197.29,-1.06
2001-12-10,194.77,-1.28
2001-12-11,194.02,-0.39
2001-12-12,192.19,-0.94
2001-12-13,188.9,-1.71
2001-12-14,188.29,-0.32
2001-12-17,190.41,1.13
2001-12-18,191.9,0.78
2001-12-19,192.46,0.29
2001-12-20,191.25,-0.63
2001-12-21,193.87,1.37
2001-12-24,195.96,1.08
2001-12-25,195.96,0.0
2001-12-26,195.96,0.0
2001-12-27,197.5,0.79
2001-12-31,197.01,-0.25
2002-01-01,197.01,0.0
2002-01-02,193.19,-1.94
2002-01-03,196.55,1.74
2002-01-04,198.03,0.75
2002-01-07,198.15,0.06
2002-01-08,196.36,-0.9
2002-01-09,195.64,-0.37
2002-01-10,194.81,-0.42
2002-01-11,194.82,0.01
2002-01-14,191.78,-1.56
2002-01-15,193.18,0.73
2002-01-16,192.11,-0.55
2002-01-17,194.24,1.11
2002-01-18,193.36,-0.45
2002-01-21,192.3,-0.55
2002-01-22,191.85,-0.23
2002-01-23,193.02,0.61
2002-01-24,195.51,1.29
2002-01-25,196.57,0.54
2002-01-28,198.28,0.87
2002-01-29,194.2,-2.06
2002-01-30,194.6,0.21
2002-01-31,197.56,1.52
2002-02-01,196.54,-0.52
2002-02-04,193.32,-1.64
2002-02-05,190.44,-1.49
2002-02-06,190.01,-0.23
2002-02-07,189.97,-0.02
2002-02-08,189.71,-0.14
2002-02-11,190.15,0.23
2002-02-12,190.55,0.21
2002-02-13,193.3,1.44
2002-02-14,194.63,0.69
2002-02-15,192.54,-1.07
2002-02-18,192.05,-0.25
2002-02-19,188.68,-1.75
2002-02-20,188.75,0.04
2002-02-21,188.18,-0.3
2002-02-22,188.04,-0.07
2002-02-25,191.36,1.77
2002-02-26,192.63,0.66
2002-02-27,193.68,0.55
2002-02-28,192.95,-0.38
2002-03-01,196.03,1.6
2002-03-04,200.43,2.24
2002-03-05,199.36,-0.53
2002-03-06,199.7,0.17
2002-03-07,199.92,0.11
2002-03-08,201.96,1.02
2002-03-11,202.16,0.1
2002-03-12,201.29,-0.43
2002-03-13,199.74,-0.77
2002-03-14,199.43,-0.16
2002-03-15,201.13,0.85
2002-03-18,202.02,0.44
2002-03-19,203.3,0.63
2002-03-20,200.21,-1.52
2002-03-21,200.2,-0.0
2002-03-22,199.81,-0.19
2002-03-25,198.66,-0.58
2002-03-26,199.21,0.28
2002-03-27,200.07,0.43
2002-03-28,201.37,0.65
2002-03-29,201.37,0.0
2002-04-01,201.37,0.0
2002-04-02,198.09,-1.63
2002-04-03,197.22,-0.44
2002-04-04,196.46,-0.39
2002-04-05,196.92,0.23
2002-04-08,196.06,-0.44
2002-04-09,195.17,-0.45
2002-04-10,195.82,0.33
2002-04-11,191.91,-2.0
2002-04-12,193.82,1.0
2002-04-15,193.53,-0.15
2002-04-16,197.16,1.88
2002-04-17,196.1,-0.54
2002-04-18,195.14,-0.49
2002-04-19,195.7,0.29
2002-04-22,194.47,-0.63
2002-04-23,193.56,-0.47
2002-04-24,192.35,-0.63
2002-04-25,190.81,-0.8
2002-04-26,189.02,-0.94
2002-04-29,187.68,-0.71
2002-04-30,189.16,0.79
2002-05-01,189.16,0.0
2002-05-02,188.49,-0.35
2002-05-03,187.36,-0.6
2002-05-06,184.71,-1.41
2002-05-07,183.01,-0.92
2002-05-08,187.32,2.36
2002-05-10,185.12,-1.17
2002-05-13,187.34,1.2
2002-05-14,191.77,2.36
2002-05-15,191.34,-0.22
2002-05-16,191.01,-0.17
2002-05-17,188.8,-1.16
2002-05-21,187.28,-0.81
2002-05-22,185.63,-0.88
2002-05-23,187.37,0.94
2002-05-24,186.0,-0.73
2002-05-27,185.99,-0.01
2002-05-28,183.74,-1.21
2002-05-29,182.47,-0.69
2002-05-30,181.25,-0.67
2002-05-31,182.64,0.77
2002-06-03,180.65,-1.09
2002-06-04,177.41,-1.79
2002-06-05,178.98,0.88
2002-06-06,176.61,-1.32
2002-06-07,174.51,-1.19
2002-06-10,174.55,0.02
2002-06-11,174.78,0.13
2002-06-12,172.17,-1.49
2002-06-13,170.33,-1.07
2002-06-14,167.36,-1.74
2002-06-17,172.53,3.09
2002-06-18,171.44,-0.63
2002-06-19,168.15,-1.92
2002-06-20,164.56,-2.13
2002-06-21,161.63,-1.78
2002-06-24,158.45,-1.97
2002-06-25,159.52,0.68
2002-06-26,155.67,-2.41
2002-06-27,159.5,2.46
2002-06-28,161.13,1.02
2002-07-01,160.42,-0.44
2002-07-02,156.72,-2.31
2002-07-03,156.33,-0.25
2002-07-04,157.28,0.61
2002-07-05,163.02,3.65
2002-07-08,161.3,-1.06
2002-07-09,157.52,-2.34
2002-07-10,153.19,-2.75
2002-07-11,150.97,-1.45
2002-07-12,150.16,-0.54
2002-07-15,144.7,-3.64
2002-07-16,143.0,-1.17
2002-07-17,146.41,2.38
2002-07-18,144.88,-1.05
2002-07-19,138.1,-4.68
2002-07-22,133.45,-3.37
2002-07-23,132.59,-0.64
2002-07-24,134.67,1.57
2002-07-25,135.77,0.82
2002-07-26,136.96,0.88
2002-07-29,145.48,6.22
2002-07-30,144.9,-0.4
2002-07-31,147.45,1.76
2002-08-01,143.39,-2.75
2002-08-02,140.05,-2.33
2002-08-05,136.13,-2.8
2002-08-06,140.54,3.24
2002-08-07,142.25,1.22
2002-08-08,145.5,2.28
2002-08-09,147.72,1.53
2002-08-12,145.07,-1.79
2002-08-13,144.41,-0.45
2002-08-15,147.86,2.39
2002-08-16,147.83,-0.02
2002-08-19,151.25,2.31
2002-08-20,150.35,-0.6
2002-08-21,151.24,0.59
2002-08-22,153.56,1.53
2002-08-23,151.86,-1.11
2002-08-26,151.71,-0.1
2002-08-27,151.16,-0.36
2002-08-28,147.04,-2.73
2002-08-29,145.58,-0.99
2002-08-30,145.93,0.24
2002-09-02,145.01,-0.63
2002-09-03,138.86,-4.24
2002-09-04,139.61,0.54
2002-09-05,138.69,-0.66
2002-09-06,141.84,2.27
2002-09-09,142.35,0.36
2002-09-10,144.9,1.79
2002-09-11,146.47,1.08
2002-09-12,142.28,-2.86
2002-09-13,140.68,-1.12
2002-09-16,142.15,1.04
2002-09-17,140.08,-1.46
2002-09-18,136.16,-2.8
2002-09-19,132.46,-2.72
2002-09-20,132.54,0.06
2002-09-23,130.27,-1.71
2002-09-24,128.44,-1.4
2002-09-25,130.37,1.5
2002-09-26,134.5,3.17
2002-09-27,133.05,-1.08
2002-09-30,128.56,-3.37
2002-10-01,131.8,2.52
2002-10-02,132.37,0.43
2002-10-03,130.88,-1.13
2002-10-04,129.03,-1.41
2002-10-07,126.7,-1.81
2002-10-08,127.59,0.7
2002-10-09,125.68,-1.5
2002-10-10,128.27,2.06
2002-10-11,132.97,3.66
2002-10-14,133.08,0.08
2002-10-15,139.29,4.67
2002-10-16,137.28,-1.44
2002-10-17,141.16,2.83
2002-10-18,141.92,0.54
2002-10-21,143.24,0.93
2002-10-22,141.43,-1.26
2002-10-23,140.32,-0.78
2002-10-24,140.66,0.24
2002-10-25,141.01,0.25
2002-10-28,141.02,0.01
2002-10-29,137.91,-2.21
2002-10-30,140.55,1.91
2002-11-01,141.04,0.35
2002-11-04,142.56,1.08
2002-11-05,143.1,0.38
2002-11-06,142.97,-0.09
2002-11-07,139.84,-2.19
2002-11-08,138.15,-1.21
2002-11-11,136.35,-1.3
2002-11-12,137.18,0.61
2002-11-13,136.74,-0.32
2002-11-14,139.44,1.97
2002-11-15,139.94,0.36
2002-11-18,139.43,-0.36
2002-11-19,138.89,-0.39
2002-11-20,140.41,1.09
2002-11-21,144.05,2.59
2002-11-22,144.16,0.08
2002-11-25,144.93,0.53
2002-11-26,142.35,-1.78
2002-11-27,145.13,1.95
2002-11-28,145.22,0.06
2002-11-29,144.43,-0.54
2002-12-02,144.21,-0.15
2002-12-03,141.9,-1.6
2002-12-04,141.15,-0.53
2002-12-05,139.73,-1.01
2002-12-06,139.72,-0.01
2002-12-09,137.58,-1.53
2002-12-10,138.32,0.54
2002-12-11,138.88,0.4
2002-12-12,137.26,-1.17
2002-12-13,135.39,-1.36
2002-12-16,138.36,2.19
2002-12-17,136.17,-1.58
2002-12-18,134.53,-1.2
2002-12-19,134.02,-0.38
2002-12-20,135.22,0.9
2002-12-23,135.54,0.24
2002-12-24,135.54,0.0
2002-12-25,135.54,0.0
2002-12-26,134.93,-0.45
2002-12-27,131.92,-2.23
2002-12-30,132.15,0.17
2002-12-31,132.1,-0.04
2003-01-01,132.1,0.0
2003-01-02,136.54,3.36
2003-01-03,136.44,-0.07
2003-01-06,138.01,1.15
2003-01-07,137.26,-0.54
2003-01-08,136.06,-0.87
2003-01-09,136.82,0.56
2003-01-10,136.46,-0.26
2003-01-13,136.21,-0.18
2003-01-14,136.42,0.15
2003-01-15,134.86,-1.14
2003-01-16,134.58,-0.21
2003-01-17,132.12,-1.83
2003-01-20,131.05,-0.81
2003-01-21,129.55,-1.14
2003-01-22,127.68,-1.44
2003-01-23,127.09,-0.46
2003-01-24,124.79,-1.81
2003-01-27,121.27,-2.82
2003-01-28,122.39,0.92
2003-01-29,122.62,0.19
2003-01-30,123.07,0.37
2003-01-31,124.1,0.84
2003-02-03,125.17,0.86
2003-02-04,122.13,-2.43
2003-02-05,122.67,0.44
2003-02-06,121.19,-1.21
2003-02-07,120.09,-0.91
2003-02-10,120.6,0.42
2003-02-11,121.61,0.84
2003-02-12,119.96,-1.36
2003-02-13,118.8,-0.97
2003-02-14,121.11,1.94
2003-02-17,122.43,1.09
2003-02-18,124.33,1.55
2003-02-19,122.38,-1.57
2003-02-20,121.02,-1.11
2003-02-21,121.96,0.78
2003-02-24,120.32,-1.34
2003-02-25,119.25,-0.89
2003-02-26,117.42,-1.53
2003-02-27,118.52,0.94
2003-02-28,119.18,0.56
2003-03-03,118.72,-0.39
2003-03-04,116.47,-1.9
2003-03-05,115.92,-0.47
2003-03-06,115.15,-0.66
2003-03-07,114.18,-0.84
2003-03-10,111.64,-2.22
2003-03-11,111.37,-0.24
2003-03-12,111.16,-0.19
2003-03-13,115.62,4.01
2003-03-14,118.66,2.63
2003-03-17,122.71,3.41
2003-03-18,123.22,0.42
2003-03-19,124.58,1.1
2003-03-20,124.48,-0.08
2003-03-21,127.76,2.63
2003-03-24,123.26,-3.52
2003-03-25,123.66,0.32
2003-03-26,123.62,-0.03
2003-03-27,122.73,-0.72
2003-03-28,122.28,-0.37
2003-03-31,118.44,-3.14
2003-04-01,119.82,1.17
2003-04-02,123.06,2.7
2003-04-03,123.37,0.25
2003-04-04,124.13,0.62
2003-04-07,126.27,1.72
2003-04-08,125.27,-0.79
2003-04-09,124.1,-0.93
2003-04-10,122.79,-1.06
2003-04-11,123.29,0.41
2003-04-14,124.58,1.05
2003-04-15,125.57,0.79
2003-04-16,124.21,-1.08
2003-04-21,125.06,0.68
2003-04-22,125.7,0.51
2003-04-23,126.9,0.95
2003-04-24,125.49,-1.11
2003-04-25,123.36,-1.7
2003-04-28,125.51,1.74
2003-04-29,125.26,-0.2
2003-05-01,124.05,-0.97
2003-05-02,124.43,0.31
2003-05-05,124.19,-0.19
2003-05-06,125.03,0.68
2003-05-07,124.26,-0.62
2003-05-08,121.59,-2.15
2003-05-09,122.51,0.76
2003-05-12,123.19,0.56
2003-05-13,123.39,0.16
2003-05-14,123.62,0.19
2003-05-15,124.75,0.91
2003-05-16,124.15,-0.48
2003-05-19,120.32,-3.08
2003-05-20,120.4,0.07
2003-05-21,119.75,-0.54
2003-05-22,120.97,1.02
2003-05-23,120.19,-0.64
2003-05-26,119.53,-0.55
2003-05-27,120.5,0.81
2003-05-29,122.27,1.47
2003-05-30,123.28,0.83
2003-06-02,124.71,1.16
2003-06-03,124.7,-0.01
2003-06-04,126.22,1.22
2003-06-05,125.07,-0.91
2003-06-09,125.51,0.35
2003-06-10,126.52,0.8
2003-06-11,127.17,0.51
2003-06-12,127.73,0.44
2003-06-13,126.23,-1.17
2003-06-16,128.01,1.41
2003-06-17,129.06,0.82
2003-06-18,130.25,0.92
2003-06-19,129.08,-0.9
2003-06-23,128.85,-0.18
2003-06-24,128.36,-0.38
2003-06-25,127.87,-0.38
2003-06-26,129.24,1.07
2003-06-27,129.12,-0.09
2003-06-30,127.85,-0.98
2003-07-01,126.89,-0.75
2003-07-02,129.46,2.03
2003-07-03,129.71,0.19
2003-07-04,129.76,0.04
2003-07-07,133.26,2.7
2003-07-08,133.69,0.32
2003-07-09,132.52,-0.88
2003-07-10,131.46,-0.8
2003-07-11,132.63,0.89
2003-07-14,134.19,1.18
2003-07-15,133.59,-0.45
2003-07-16,133.27,-0.24
2003-07-17,131.61,-1.25
2003-07-18,132.23,0.47
2003-07-21,130.16,-1.57
2003-07-22,130.71,0.42
2003-07-23,130.24,-0.36
2003-07-24,130.34,0.08
2003-07-25,130.32,-0.02
2003-07-28,131.08,0.58
2003-07-29,130.28,-0.61
2003-07-30,130.86,0.45
2003-07-31,132.66,1.38
2003-08-01,131.28,-1.04
2003-08-04,130.3,-0.75
2003-08-05,129.74,-0.43
2003-08-06,128.93,-0.62
2003-08-07,129.2,0.21
2003-08-08,130.55,1.04
2003-08-11,130.95,0.31
2003-08-12,131.95,0.76
2003-08-13,131.34,-0.46
2003-08-15,132.61,0.97
2003-08-18,134.32,1.29
2003-08-19,135.17,0.63
2003-08-20,134.64,-0.39
2003-08-21,136.56,1.43
2003-08-22,136.52,-0.03
2003-08-25,135.69,-0.61
2003-08-26,135.23,-0.34
2003-08-27,135.45,0.16
2003-08-28,135.81,0.27
2003-08-29,135.59,-0.16
2003-09-01,136.8,0.89
2003-09-02,138.53,1.26
2003-09-03,140.54,1.45
2003-09-04,139.67,-0.62
2003-09-05,138.22,-1.04
2003-09-08,138.67,0.33
2003-09-09,136.97,-1.23
2003-09-10,135.18,-1.31
2003-09-11,135.64,0.34
2003-09-12,134.78,-0.63
2003-09-15,134.58,-0.15
2003-09-16,136.84,1.68
2003-09-17,136.52,-0.23
2003-09-18,137.44,0.67
2003-09-19,135.88,-1.14
2003-09-22,132.7,-2.34
2003-09-23,133.13,0.32
2003-09-24,132.45,-0.51
2003-09-25,130.89,-1.18
2003-09-26,130.34,-0.42
2003-09-29,130.0,-0.26
2003-09-30,127.86,-1.65
2003-10-01,129.54,1.31
2003-10-02,130.38,0.65
2003-10-03,132.79,1.85
2003-10-06,132.65,-0.11
2003-10-07,131.86,-0.6
2003-10-08,131.09,-0.58
2003-10-09,132.84,1.33
2003-10-10,132.29,-0.41
2003-10-13,134.38,1.58
2003-10-14,134.71,0.25
2003-10-15,135.25,0.4
2003-10-16,134.98,-0.2
2003-10-17,134.91,-0.05
2003-10-20,134.86,-0.04
2003-10-21,135.04,0.13
2003-10-22,132.83,-1.64
2003-10-23,131.89,-0.71
2003-10-24,131.45,-0.33
2003-10-27,131.87,0.32
2003-10-28,133.89,1.53
2003-10-29,134.47,0.43
2003-10-30,134.87,0.3
2003-10-31,135.46,0.44
2003-11-03,137.74,1.68
2003-11-04,137.35,-0.28
2003-11-05,137.19,-0.12
2003-11-06,137.86,0.49
2003-11-07,137.87,0.01
2003-11-10,136.79,-0.78
2003-11-11,136.08,-0.52
2003-11-12,136.32,0.18
2003-11-13,136.35,0.02
2003-11-14,135.53,-0.6
2003-11-17,133.66,-1.38
2003-11-18,132.46,-0.9
2003-11-19,131.92,-0.41
2003-11-20,131.74,-0.14
2003-11-21,131.76,0.02
2003-11-24,134.7,2.23
2003-11-25,134.4,-0.22
2003-11-26,133.84,-0.42
2003-11-27,134.23,0.29
2003-11-28,133.1,-0.84
2003-12-01,134.86,1.32
2003-12-02,133.8,-0.79
2003-12-03,133.8,0.0
2003-12-04,134.46,0.49
2003-12-05,132.94,-1.13
2003-12-08,132.35,-0.44
2003-12-09,131.97,-0.29
2003-12-10,130.95,-0.77
2003-12-11,132.53,1.21
2003-12-12,132.02,-0.38
2003-12-15,131.85,-0.13
2003-12-16,131.21,-0.49
2003-12-17,130.77,-0.34
2003-12-18,132.3,1.17
2003-12-19,132.72,0.32
2003-12-22,132.35,-0.28
2003-12-23,132.84,0.37
2003-12-24,132.84,0.0
2003-12-25,132.84,0.0
2003-12-26,132.61,-0.17
2003-12-29,133.53,0.69
2003-12-30,133.86,0.25
2003-12-31,133.55,-0.23
2004-01-01,133.55,0.0
2004-01-02,134.02,0.35
2004-01-05,134.81,0.59
2004-01-06,134.5,-0.23
2004-01-07,134.51,0.01
2004-01-09,133.66,-0.63
2004-01-12,133.65,-0.01
2004-01-13,133.36,-0.22
2004-01-14,135.06,1.27
2004-01-15,135.65,0.44
2004-01-16,137.62,1.45
2004-01-19,138.07,0.33
2004-01-20,136.92,-0.83
2004-01-21,137.08,0.12
